"id","tier","wins","losses","freshblood","rank"
6891,"BRONZE",2,5,0,4
6892,"BRONZE",3,4,0,4
6893,"BRONZE",3,3,0,4
6894,"BRONZE",2,5,1,4
6895,"BRONZE",3,2,0,4
6896,"BRONZE",4,2,0,4
6897,"BRONZE",3,4,0,4
6898,"BRONZE",1,7,0,4
6899,"BRONZE",1,4,0,4
6900,"BRONZE",3,3,0,4
6901,"BRONZE",2,7,0,4
6902,"BRONZE",3,4,0,4
6903,"BRONZE",2,4,1,4
6904,"BRONZE",3,6,0,4
6905,"BRONZE",2,3,0,4
6906,"BRONZE",2,4,0,4
6907,"BRONZE",1,4,0,4
6908,"BRONZE",3,4,0,4
6909,"BRONZE",1,4,0,4
6910,"BRONZE",2,11,0,4
6911,"BRONZE",5,12,0,4
6912,"BRONZE",5,11,0,4
6913,"BRONZE",2,4,0,4
6914,"BRONZE",8,25,0,4
6915,"BRONZE",1,5,1,4
6916,"BRONZE",2,3,0,4
6917,"BRONZE",5,17,0,4
6918,"BRONZE",5,11,0,4
6919,"BRONZE",4,1,0,4
6920,"BRONZE",3,5,0,4
6921,"BRONZE",1,5,0,4
6922,"BRONZE",2,3,0,4
6923,"BRONZE",3,3,0,4
6924,"BRONZE",3,6,0,4
6925,"BRONZE",5,11,0,4
6926,"BRONZE",2,4,1,4
6927,"BRONZE",4,7,0,4
6928,"BRONZE",3,6,1,4
6929,"BRONZE",2,4,0,4
6930,"BRONZE",2,5,0,4
6931,"BRONZE",3,4,0,4
6932,"BRONZE",3,3,0,4
6933,"BRONZE",3,3,0,4
6934,"BRONZE",2,5,0,4
6935,"BRONZE",3,7,0,4
6936,"BRONZE",3,2,1,4
6937,"BRONZE",4,2,1,4
6938,"BRONZE",1,5,0,4
6939,"BRONZE",2,3,0,4
6940,"BRONZE",3,8,0,4
6941,"BRONZE",3,6,0,4
6942,"BRONZE",3,5,0,4
6943,"BRONZE",2,4,0,4
6944,"BRONZE",2,3,0,4
6945,"BRONZE",38,79,0,4
6946,"BRONZE",3,4,0,4
6947,"BRONZE",4,6,0,4
6948,"BRONZE",2,3,0,4
6949,"BRONZE",9,21,0,4
6950,"BRONZE",1,4,0,4
6951,"BRONZE",3,8,1,4
6952,"BRONZE",5,4,0,4
6953,"BRONZE",2,4,0,4
6954,"BRONZE",3,6,1,4
6955,"BRONZE",4,7,0,4
6956,"BRONZE",1,4,0,4
6957,"BRONZE",3,2,0,4
6958,"BRONZE",2,13,0,4
6959,"BRONZE",2,8,0,4
6960,"BRONZE",1,4,0,4
6961,"BRONZE",2,5,1,4
6962,"BRONZE",5,6,1,4
6963,"BRONZE",2,3,0,4
6964,"BRONZE",3,3,0,4
6965,"BRONZE",2,4,0,4
6966,"BRONZE",1,4,0,4
6967,"BRONZE",4,5,0,4
6968,"BRONZE",4,8,0,4
6969,"BRONZE",3,8,0,4
6970,"BRONZE",3,7,0,4
6971,"BRONZE",3,2,1,4
6972,"BRONZE",3,5,1,4
6973,"BRONZE",2,5,0,4
6974,"BRONZE",2,10,0,4
6975,"BRONZE",2,5,1,4
6976,"BRONZE",1,4,0,4
6977,"BRONZE",4,2,0,4
6978,"IRON",1,5,0,1
6979,"IRON",3,4,1,1
6980,"IRON",2,4,0,1
6981,"IRON",1,4,0,1
6982,"IRON",1,5,0,1
6983,"IRON",1,6,0,1
6984,"IRON",2,5,0,1
6985,"IRON",4,3,0,1
6986,"IRON",5,8,0,1
6987,"IRON",1,4,0,1
6988,"IRON",2,6,0,1
6989,"IRON",3,6,0,1
6990,"IRON",2,4,0,1
6991,"IRON",2,3,0,1
6992,"IRON",1,4,1,1
6993,"IRON",2,4,0,1
6994,"IRON",2,4,0,1
6995,"IRON",1,8,0,1
6996,"IRON",3,3,0,1
6997,"IRON",1,4,0,1
6998,"IRON",4,8,0,1
6999,"IRON",2,4,0,1
7000,"IRON",3,4,0,1
7001,"IRON",2,3,0,1
7002,"IRON",2,6,0,1
7003,"IRON",3,2,0,1
7004,"IRON",5,2,0,1
7005,"IRON",1,4,0,1
7006,"IRON",2,3,0,1
7007,"IRON",1,4,0,1
7008,"IRON",1,4,0,1
7009,"IRON",1,7,0,1
7010,"IRON",2,5,0,1
7011,"IRON",2,3,0,1
7012,"IRON",1,4,0,1
7013,"IRON",2,3,0,1
7014,"IRON",2,3,0,1
7015,"IRON",2,4,0,1
7016,"IRON",2,3,0,1
7017,"IRON",2,4,0,1
7018,"IRON",1,5,0,1
7019,"IRON",2,3,0,1
7020,"IRON",2,6,0,1
7021,"IRON",1,4,0,1
7022,"IRON",2,3,0,1
7023,"IRON",3,6,0,1
7024,"IRON",2,3,0,1
7025,"IRON",1,4,0,1
7026,"IRON",2,4,0,1
7027,"IRON",1,4,0,1
7028,"IRON",2,3,0,1
7029,"IRON",1,4,0,1
7030,"IRON",2,3,0,1
7031,"IRON",2,4,0,1
7032,"IRON",1,7,0,1
7033,"IRON",2,5,0,1
7034,"IRON",3,2,0,1
7035,"IRON",3,8,0,1
7036,"IRON",2,4,1,1
7037,"IRON",4,7,0,1
7038,"IRON",1,4,0,1
7039,"IRON",2,7,0,1
7040,"IRON",2,4,1,1
7041,"IRON",2,3,0,1
7042,"IRON",2,3,0,1
7043,"IRON",2,3,0,1
7044,"IRON",2,3,0,1
7045,"IRON",3,6,0,1
7046,"IRON",3,4,0,1
7047,"IRON",2,3,0,1
7048,"IRON",1,5,0,1
7049,"IRON",2,3,0,1
7050,"IRON",3,7,0,1
7051,"IRON",2,9,0,1
7052,"IRON",2,5,0,1
7053,"IRON",3,4,0,1
7054,"IRON",3,3,0,1
7055,"IRON",3,11,1,1
7056,"IRON",3,4,0,1
7057,"IRON",3,10,0,1
7058,"IRON",2,7,0,1
7059,"IRON",1,4,0,1
7060,"IRON",1,6,0,1
7061,"IRON",3,5,0,1
7062,"IRON",3,4,0,1
7063,"IRON",3,2,0,1
7064,"IRON",2,5,0,1
7065,"IRON",1,4,0,1
7066,"IRON",1,5,0,1
7067,"IRON",2,5,0,1
7068,"IRON",3,6,0,1
7069,"IRON",1,6,0,1
7070,"IRON",2,3,0,1
7071,"IRON",2,3,0,1
7072,"IRON",1,4,0,1
7073,"IRON",1,4,0,1
7074,"IRON",2,5,1,1
7075,"IRON",2,4,0,1
7076,"IRON",4,20,0,1
7077,"IRON",3,3,0,1
7078,"IRON",2,4,0,1
7079,"IRON",3,11,0,1
7080,"IRON",3,4,0,1
7081,"IRON",2,6,0,1
7082,"IRON",1,5,0,1
7083,"IRON",1,4,0,1
7084,"IRON",2,4,0,1
7085,"IRON",2,3,0,1
7086,"IRON",2,6,0,1
7087,"IRON",2,3,0,1
7088,"IRON",2,4,1,1
7089,"IRON",3,4,0,1
7090,"IRON",1,8,0,1
7091,"IRON",1,5,0,1
7092,"IRON",1,4,0,1
7093,"IRON",3,3,0,1
7094,"IRON",2,4,0,1
7095,"IRON",2,3,0,1
7096,"IRON",2,8,0,1
7097,"IRON",6,12,0,1
7098,"IRON",4,17,0,1
7099,"IRON",2,4,0,1
7100,"IRON",3,3,1,1
7101,"IRON",1,6,0,1
7102,"IRON",1,4,1,1
7103,"IRON",1,5,0,1
7104,"IRON",1,4,0,1
7105,"IRON",6,11,0,1
7106,"IRON",2,3,0,1
7107,"IRON",2,5,0,1
7108,"IRON",2,6,0,1
7109,"IRON",2,5,0,1
7110,"IRON",2,5,0,1
7111,"IRON",1,4,0,1
7112,"IRON",3,2,0,1
7113,"IRON",1,4,1,1
7114,"IRON",2,4,0,1
7115,"IRON",1,4,1,1
7116,"IRON",2,5,0,1
7117,"IRON",1,4,0,1
7118,"IRON",3,6,0,1
7119,"IRON",1,4,0,1
7120,"IRON",3,19,0,1
7121,"IRON",3,8,0,1
7122,"IRON",1,4,0,1
7123,"IRON",4,3,0,1
7124,"IRON",1,4,0,1
7125,"IRON",3,3,0,1
7126,"IRON",2,7,0,1
7127,"IRON",1,9,0,1
7128,"IRON",2,4,0,1
7129,"IRON",3,9,0,1
7130,"IRON",1,4,0,1
7131,"IRON",6,13,0,1
7132,"IRON",2,6,0,1
7133,"IRON",1,4,0,1
7134,"IRON",6,2,0,1
7135,"IRON",2,3,0,1
7136,"IRON",1,4,0,1
7137,"IRON",3,4,0,1
7138,"IRON",1,10,0,1
7139,"IRON",2,10,0,1
7140,"IRON",2,6,0,1
7141,"IRON",1,6,0,1
7142,"IRON",1,6,0,1
7143,"IRON",4,4,0,1
7144,"IRON",5,6,0,1
7145,"IRON",3,4,0,1
7146,"IRON",2,4,0,1
7147,"IRON",2,5,0,1
7148,"IRON",2,3,0,1
7149,"IRON",2,6,0,1
7150,"IRON",2,6,1,1
7151,"IRON",2,3,0,1
7152,"IRON",2,4,1,1
7153,"IRON",2,3,0,1
7154,"IRON",2,3,0,1
7155,"IRON",1,4,0,1
7156,"IRON",2,10,0,1
7157,"IRON",1,6,0,1
7158,"IRON",4,4,0,1
7159,"IRON",4,5,0,1
7160,"IRON",1,4,0,1
7161,"IRON",2,3,0,1
7162,"IRON",2,4,0,1
7163,"IRON",4,35,0,1
7164,"IRON",3,5,0,1
7165,"IRON",1,6,0,1
7166,"IRON",2,15,0,1
7167,"IRON",3,4,0,1
7168,"IRON",2,3,0,1
7169,"IRON",2,5,0,1
7170,"IRON",2,3,0,1
7171,"IRON",1,4,0,1
7172,"IRON",3,7,0,1
7173,"IRON",2,3,0,1
7174,"IRON",1,6,0,1
7175,"IRON",1,4,0,1
7176,"IRON",2,3,0,1
7177,"IRON",2,7,0,1
7178,"IRON",4,3,0,1
7179,"IRON",1,4,0,1
7180,"IRON",2,3,0,1
7181,"IRON",3,2,0,1
7182,"IRON",2,3,0,1
7183,"IRON",2,3,0,2
7184,"IRON",1,7,0,2
7185,"IRON",1,5,0,2
7186,"IRON",1,7,0,2
7187,"IRON",1,5,0,2
7188,"IRON",0,5,0,2
7189,"IRON",2,8,0,2
7190,"IRON",2,8,1,2
7191,"IRON",0,5,0,2
7192,"IRON",1,4,0,2
7193,"IRON",1,4,0,2
7194,"IRON",1,5,0,2
7195,"IRON",2,4,0,2
7196,"IRON",1,4,0,2
7197,"IRON",0,5,0,2
7198,"IRON",0,5,0,2
7199,"IRON",2,6,1,2
7200,"IRON",2,3,0,2
7201,"IRON",2,4,0,2
7202,"IRON",2,3,1,2
7203,"IRON",1,4,0,2
7204,"IRON",1,4,0,2
7205,"IRON",1,4,0,2
7206,"IRON",2,3,0,2
7207,"IRON",1,7,0,2
7208,"IRON",1,4,0,2
7209,"IRON",1,5,0,2
7210,"IRON",1,4,0,2
7211,"IRON",0,5,0,2
7212,"IRON",1,8,0,2
7213,"IRON",2,12,0,2
7214,"IRON",1,5,0,2
7215,"IRON",1,4,0,2
7216,"IRON",0,5,0,2
7217,"IRON",1,5,0,2
7218,"IRON",1,5,0,2
7219,"IRON",2,3,0,2
7220,"IRON",1,4,0,2
7221,"IRON",2,5,1,2
7222,"IRON",1,11,0,2
7223,"IRON",2,3,0,2
7224,"IRON",1,4,0,2
7225,"IRON",0,5,0,2
7226,"IRON",1,4,0,2
7227,"IRON",1,6,0,2
7228,"IRON",2,3,0,2
7229,"IRON",0,5,0,2
7230,"IRON",2,5,0,2
7231,"IRON",2,6,0,2
7232,"IRON",2,3,0,2
7233,"IRON",2,6,0,2
7234,"IRON",2,11,0,2
7235,"IRON",1,7,0,2
7236,"IRON",1,4,0,2
7237,"IRON",1,4,0,2
7238,"IRON",1,7,0,2
7239,"IRON",2,3,0,2
7240,"IRON",2,7,0,2
7241,"IRON",1,4,1,2
7242,"IRON",1,4,0,2
7243,"IRON",1,4,0,2
7244,"IRON",1,7,0,2
7245,"IRON",2,4,0,2
7246,"IRON",1,4,0,2
7247,"IRON",2,3,0,2
7248,"IRON",2,4,1,2
7249,"IRON",1,4,0,2
7250,"IRON",1,4,0,2
7251,"IRON",1,4,0,2
7252,"IRON",1,4,0,2
7253,"IRON",0,5,0,2
7254,"IRON",1,12,0,2
7255,"IRON",1,6,0,2
7256,"IRON",0,5,0,2
7257,"IRON",2,4,0,2
7258,"IRON",0,5,0,2
7259,"IRON",0,5,0,2
7260,"IRON",0,5,0,2
7261,"IRON",1,4,0,2
7262,"IRON",2,4,0,2
7263,"IRON",2,7,0,2
7264,"IRON",0,5,0,2
7265,"IRON",2,3,0,2
7266,"IRON",2,4,0,2
7267,"IRON",2,4,0,2
7268,"IRON",1,5,0,2
7269,"IRON",0,5,0,2
7270,"IRON",0,10,0,2
7271,"IRON",2,4,0,2
7272,"IRON",1,5,0,2
7273,"IRON",1,4,0,2
7274,"IRON",1,4,0,2
7275,"IRON",2,3,0,2
7276,"IRON",1,4,0,2
7277,"IRON",2,3,0,2
7278,"IRON",1,6,0,2
7279,"IRON",0,5,0,2
7280,"IRON",0,5,0,2
7281,"IRON",1,5,0,2
7282,"IRON",0,5,0,2
7283,"IRON",0,5,0,2
7284,"IRON",1,4,0,2
7285,"IRON",1,5,0,2
7286,"IRON",2,5,0,2
7287,"IRON",1,5,0,2
7288,"IRON",2,5,0,2
7289,"IRON",1,6,0,2
7290,"IRON",0,5,0,2
7291,"IRON",0,5,0,2
7292,"IRON",1,6,0,2
7293,"IRON",1,5,0,2
7294,"IRON",1,6,0,2
7295,"IRON",1,4,0,2
7296,"IRON",0,5,0,2
7297,"IRON",2,5,0,2
7298,"IRON",2,4,0,2
7299,"IRON",0,5,0,2
7300,"IRON",0,5,0,2
7301,"IRON",2,5,0,2
7302,"IRON",3,10,0,2
7303,"IRON",0,5,0,2
7304,"IRON",1,4,0,2
7305,"IRON",1,5,0,2
7306,"IRON",1,4,0,2
7307,"IRON",3,2,0,2
7308,"IRON",1,7,0,2
7309,"IRON",0,5,0,2
7310,"IRON",2,3,0,2
7311,"IRON",1,4,0,2
7312,"IRON",4,8,0,2
7313,"IRON",4,6,0,2
7314,"IRON",1,6,0,2
7315,"IRON",1,7,0,2
7316,"IRON",3,11,0,2
7317,"IRON",1,6,0,2
7318,"IRON",0,5,0,2
7319,"IRON",0,5,0,2
7320,"IRON",1,6,0,2
7321,"IRON",2,4,0,2
7322,"IRON",2,3,0,2
7323,"IRON",1,4,0,2
7324,"IRON",2,12,0,2
7325,"IRON",1,9,0,2
7326,"IRON",0,5,0,2
7327,"IRON",0,5,0,2
7328,"IRON",1,4,0,2
7329,"IRON",2,4,0,2
7330,"IRON",1,4,0,2
7331,"IRON",0,5,0,2
7332,"IRON",1,5,0,2
7333,"IRON",2,3,0,2
7334,"IRON",1,6,1,2
7335,"IRON",3,3,0,2
7336,"IRON",1,4,0,2
7337,"IRON",2,4,0,2
7338,"IRON",2,6,0,2
7339,"IRON",2,6,0,2
7340,"IRON",2,13,0,2
7341,"IRON",2,5,1,2
7342,"IRON",1,7,0,2
7343,"IRON",1,4,0,2
7344,"IRON",1,10,0,2
7345,"IRON",1,5,0,2
7346,"IRON",0,5,0,2
7347,"IRON",1,4,0,2
7348,"IRON",2,5,0,2
7349,"IRON",3,8,0,2
7350,"IRON",1,4,0,2
7351,"IRON",1,5,0,2
7352,"IRON",0,5,0,2
7353,"IRON",0,5,0,2
7354,"IRON",1,4,0,2
7355,"IRON",2,3,0,2
7356,"IRON",0,5,0,2
7357,"IRON",2,3,1,2
7358,"IRON",2,4,0,2
7359,"IRON",2,6,0,2
7360,"IRON",0,5,0,2
7361,"IRON",1,8,0,2
7362,"IRON",0,5,0,2
7363,"IRON",1,5,1,2
7364,"IRON",0,5,0,2
7365,"IRON",1,6,0,2
7366,"IRON",2,3,0,2
7367,"IRON",1,4,0,2
7368,"IRON",0,5,0,2
7369,"IRON",0,5,0,2
7370,"IRON",1,5,0,2
7371,"IRON",1,4,0,2
7372,"IRON",1,4,0,2
7373,"IRON",1,5,0,2
7374,"IRON",0,5,0,2
7375,"IRON",1,4,0,2
7376,"IRON",2,7,0,2
7377,"IRON",1,5,0,2
7378,"IRON",1,5,0,2
7379,"IRON",0,5,0,2
7380,"IRON",1,6,0,2
7381,"IRON",1,9,0,2
7382,"IRON",1,7,0,2
7383,"IRON",0,5,0,2
7384,"IRON",1,10,0,2
7385,"IRON",2,6,0,2
7386,"IRON",1,8,0,2
7387,"IRON",2,5,0,2
7388,"IRON",0,7,0,3
7389,"IRON",0,10,0,3
7390,"IRON",0,7,0,3
7391,"IRON",0,6,0,3
7392,"IRON",1,15,0,3
7393,"IRON",0,8,0,3
7394,"IRON",0,6,0,3
7395,"IRON",0,6,0,3
7396,"IRON",0,6,0,3
7397,"IRON",0,6,0,3
7398,"IRON",0,6,0,3
7399,"IRON",0,7,0,3
7400,"IRON",1,8,0,3
7401,"IRON",0,6,0,3
7402,"IRON",0,7,0,3
7403,"IRON",0,7,0,3
7404,"IRON",0,8,0,3
7405,"IRON",0,6,0,3
7406,"IRON",0,6,0,3
7407,"IRON",0,6,0,3
7408,"IRON",3,18,0,3
7409,"IRON",0,7,0,3
7410,"IRON",0,10,0,3
7411,"IRON",0,7,0,3
7412,"IRON",0,6,0,3
7413,"IRON",0,6,0,3
7414,"IRON",0,6,0,3
7415,"IRON",0,6,0,3
7416,"IRON",0,6,0,3
7417,"IRON",0,7,0,3
7418,"IRON",0,11,0,3
7419,"IRON",0,8,0,3
7420,"IRON",0,12,0,3
7421,"IRON",0,7,0,3
7422,"IRON",0,6,0,3
7423,"IRON",0,7,0,3
7424,"IRON",0,11,0,3
7425,"IRON",1,9,0,3
7426,"IRON",0,8,0,3
7427,"IRON",0,6,0,3
7428,"IRON",0,12,0,3
7429,"IRON",0,6,0,3
7430,"IRON",1,12,0,3
7431,"IRON",1,9,0,3
7432,"IRON",0,6,0,3
7433,"IRON",1,10,0,3
7434,"IRON",0,10,0,3
7435,"IRON",0,7,0,3
7436,"IRON",0,7,0,3
7437,"IRON",0,11,0,3
7438,"IRON",0,6,0,3
7439,"IRON",0,7,0,3
7440,"IRON",0,10,0,3
7441,"IRON",0,6,0,3
7442,"IRON",0,6,0,3
7443,"IRON",1,9,0,3
7444,"IRON",0,10,0,3
7445,"IRON",0,8,0,3
7446,"IRON",1,17,0,3
7447,"IRON",0,6,0,3
7448,"IRON",0,6,0,3
7449,"IRON",0,6,0,3
7450,"IRON",0,6,0,3
7451,"IRON",0,7,0,3
7452,"IRON",3,29,0,3
7453,"IRON",0,6,0,3
7454,"IRON",0,6,0,3
7455,"IRON",0,7,1,3
7456,"IRON",0,6,0,3
7457,"IRON",0,9,0,3
7458,"IRON",1,12,0,3
7459,"IRON",0,6,0,3
7460,"IRON",1,18,0,3
7461,"IRON",0,6,0,3
7462,"IRON",0,6,0,3
7463,"IRON",0,7,0,3
7464,"IRON",1,6,0,3
7465,"IRON",0,8,0,3
7466,"IRON",0,7,0,3
7467,"IRON",0,6,0,3
7468,"IRON",1,15,0,3
7469,"IRON",1,11,0,3
7470,"IRON",0,13,0,3
7471,"IRON",0,6,0,3
7472,"IRON",1,7,0,3
7473,"IRON",0,7,0,3
7474,"IRON",0,6,0,3
7475,"IRON",0,10,0,3
7476,"IRON",6,49,0,3
7477,"IRON",0,6,0,3
7478,"IRON",1,13,0,3
7479,"IRON",0,6,0,3
7480,"IRON",0,7,0,3
7481,"IRON",0,13,0,3
7482,"IRON",0,7,0,3
7483,"IRON",0,6,0,3
7484,"IRON",0,6,0,3
7485,"IRON",0,6,0,3
7486,"IRON",0,9,0,3
7487,"IRON",0,6,0,3
7488,"IRON",0,8,0,3
7489,"IRON",0,12,0,3
7490,"IRON",0,6,0,3
7491,"IRON",0,6,0,3
7492,"IRON",0,6,0,3
7493,"IRON",0,6,0,3
7494,"IRON",0,6,0,3
7495,"IRON",0,6,0,3
7496,"IRON",0,10,0,3
7497,"IRON",0,6,0,3
7498,"IRON",1,11,0,3
7499,"IRON",0,6,0,3
7500,"IRON",0,6,0,3
7501,"IRON",0,7,0,3
7502,"IRON",0,8,0,3
7503,"IRON",0,6,0,3
7504,"IRON",1,19,0,3
7505,"IRON",0,8,0,3
7506,"IRON",0,6,0,3
7507,"IRON",0,6,0,3
7508,"IRON",1,9,0,3
7509,"IRON",0,6,0,3
7510,"IRON",0,8,0,3
7511,"IRON",0,7,0,3
7512,"IRON",0,10,0,3
7513,"IRON",0,10,0,3
7514,"IRON",0,7,0,3
7515,"IRON",0,9,0,3
7516,"IRON",0,11,0,3
7517,"IRON",0,6,0,3
7518,"IRON",1,6,0,3
7519,"IRON",0,7,0,3
7520,"IRON",0,6,0,3
7521,"IRON",0,7,0,3
7522,"IRON",0,6,0,3
7523,"IRON",0,12,0,3
7524,"IRON",0,7,0,3
7525,"IRON",0,7,0,3
7526,"IRON",0,9,0,3
7527,"IRON",0,6,0,3
7528,"IRON",1,7,0,3
7529,"IRON",0,9,0,3
7530,"IRON",0,6,0,3
7531,"IRON",1,14,0,3
7532,"IRON",0,6,0,3
7533,"IRON",0,6,0,3
7534,"IRON",0,7,0,3
7535,"IRON",0,6,0,3
7536,"IRON",0,6,0,3
7537,"IRON",0,8,0,3
7538,"IRON",0,6,0,3
7539,"IRON",0,6,0,3
7540,"IRON",0,6,0,3
7541,"IRON",1,10,0,3
7542,"IRON",1,18,0,3
7543,"IRON",0,6,0,3
7544,"IRON",0,6,0,3
7545,"IRON",0,9,0,3
7546,"IRON",0,6,0,3
7547,"IRON",0,6,0,3
7548,"IRON",0,6,0,3
7549,"IRON",0,6,0,3
7550,"IRON",1,6,0,3
7551,"IRON",0,7,0,3
7552,"IRON",0,10,0,3
7553,"IRON",0,6,0,3
7554,"IRON",0,7,0,3
7555,"IRON",1,8,0,3
7556,"IRON",0,6,0,3
7557,"IRON",0,7,0,3
7558,"IRON",0,6,0,3
7559,"IRON",0,6,0,3
7560,"IRON",0,12,0,3
7561,"IRON",0,6,0,3
7562,"IRON",2,12,0,3
7563,"IRON",0,7,0,3
7564,"IRON",2,11,0,3
7565,"IRON",0,6,0,3
7566,"IRON",0,8,0,3
7567,"IRON",0,7,0,3
7568,"IRON",0,7,0,3
7569,"IRON",0,6,0,3
7570,"IRON",0,6,0,3
7571,"IRON",0,7,0,3
7572,"IRON",0,6,0,3
7573,"IRON",0,7,0,3
7574,"IRON",0,6,0,3
7575,"IRON",0,8,0,3
7576,"IRON",1,8,0,3
7577,"IRON",0,7,0,3
7578,"IRON",0,6,0,3
7579,"IRON",1,11,0,3
7580,"IRON",0,6,0,3
7581,"IRON",1,8,0,3
7582,"IRON",0,6,0,3
7583,"IRON",0,7,0,3
7584,"IRON",0,10,0,3
7585,"IRON",0,6,0,3
7586,"IRON",0,7,0,3
7587,"IRON",0,11,0,3
7588,"IRON",0,6,0,3
7589,"IRON",0,7,0,3
7590,"IRON",0,10,0,3
7591,"IRON",1,13,0,3
7592,"IRON",0,6,0,3
7593,"IRON",0,15,0,4
7594,"IRON",0,23,0,4
7595,"IRON",0,99,0,4
7596,"IRON",1,46,0,4
7597,"IRON",3,22,0,4
7598,"IRON",0,22,0,4
7599,"IRON",0,15,0,4
7600,"IRON",1,24,0,4
7601,"IRON",0,25,0,4
7602,"IRON",0,17,0,4
7603,"IRON",0,22,0,4
7604,"IRON",0,18,0,4
7605,"IRON",0,15,0,4
7606,"IRON",1,26,0,4
7607,"IRON",0,29,0,4
7608,"IRON",0,15,0,4
7609,"IRON",0,27,0,4
7610,"IRON",0,30,0,4
7611,"IRON",1,23,0,4
7612,"IRON",1,32,0,4
7613,"IRON",0,21,0,4
7614,"IRON",0,18,0,4
7615,"IRON",0,15,0,4
7616,"IRON",0,15,0,4
7617,"IRON",0,17,0,4
7618,"IRON",3,20,0,4
7619,"IRON",0,42,0,4
7620,"IRON",0,25,0,4
7621,"IRON",0,21,0,4
7622,"IRON",6,70,0,4
7623,"IRON",1,37,0,4
7624,"IRON",1,22,0,4
7625,"IRON",3,40,0,4
7626,"IRON",0,19,0,4
7627,"IRON",0,22,0,4
7628,"IRON",1,22,0,4
7629,"IRON",0,16,0,4
7630,"IRON",0,24,0,4
7631,"IRON",0,27,0,4
7632,"IRON",0,17,0,4
7633,"IRON",13,82,0,4
7634,"IRON",1,22,0,4
7635,"IRON",0,33,0,4
7636,"IRON",0,24,0,4
7637,"IRON",2,18,0,4
7638,"IRON",0,21,0,4
7639,"IRON",0,18,0,4
7640,"IRON",0,15,0,4
7641,"IRON",0,18,0,4
7642,"IRON",0,402,0,4
7643,"IRON",4,42,0,4
7644,"PLATINUM",50,49,0,1
7645,"PLATINUM",97,83,0,1
7646,"PLATINUM",70,62,0,1
7647,"PLATINUM",99,107,0,1
7648,"PLATINUM",49,47,0,1
7649,"PLATINUM",41,36,0,1
7650,"PLATINUM",110,108,0,1
7651,"PLATINUM",30,20,0,1
7652,"PLATINUM",44,41,0,1
7653,"PLATINUM",73,54,0,1
7654,"PLATINUM",48,38,0,1
7655,"PLATINUM",96,97,0,1
7656,"PLATINUM",43,37,0,1
7657,"PLATINUM",78,69,0,1
7658,"PLATINUM",42,26,0,1
7659,"PLATINUM",67,51,0,1
7660,"PLATINUM",90,76,0,1
7661,"PLATINUM",72,60,0,1
7662,"PLATINUM",56,48,0,1
7663,"PLATINUM",87,69,0,1
7664,"PLATINUM",83,77,0,1
7665,"PLATINUM",116,122,0,1
7666,"PLATINUM",81,74,0,1
7667,"PLATINUM",44,29,0,1
7668,"PLATINUM",50,38,0,1
7669,"PLATINUM",93,80,0,1
7670,"PLATINUM",53,38,0,1
7671,"PLATINUM",49,54,0,1
7672,"PLATINUM",52,52,0,1
7673,"PLATINUM",40,32,0,1
7674,"PLATINUM",50,30,0,1
7675,"PLATINUM",41,37,0,1
7676,"PLATINUM",74,60,0,1
7677,"PLATINUM",48,37,0,1
7678,"PLATINUM",67,60,0,1
7679,"PLATINUM",38,26,0,1
7680,"PLATINUM",81,71,0,1
7681,"PLATINUM",163,135,0,1
7682,"PLATINUM",82,76,0,1
7683,"PLATINUM",38,25,0,1
7684,"PLATINUM",101,86,0,1
7685,"PLATINUM",77,58,0,1
7686,"PLATINUM",79,76,0,1
7687,"PLATINUM",78,74,0,1
7688,"PLATINUM",45,43,0,1
7689,"PLATINUM",28,12,0,1
7690,"PLATINUM",42,40,0,1
7691,"PLATINUM",20,6,0,1
7692,"PLATINUM",117,113,0,1
7693,"PLATINUM",54,50,0,1
7694,"PLATINUM",57,31,0,1
7695,"PLATINUM",62,49,0,1
7696,"PLATINUM",49,48,0,1
7697,"PLATINUM",73,74,0,1
7698,"PLATINUM",48,36,0,1
7699,"PLATINUM",59,39,0,1
7700,"PLATINUM",66,62,0,1
7701,"PLATINUM",31,22,0,1
7702,"PLATINUM",58,55,0,1
7703,"PLATINUM",91,82,0,1
7704,"PLATINUM",108,121,0,1
7705,"PLATINUM",63,58,0,1
7706,"PLATINUM",113,96,0,1
7707,"PLATINUM",62,52,0,1
7708,"PLATINUM",104,89,0,1
7709,"PLATINUM",330,331,0,1
7710,"PLATINUM",35,31,0,1
7711,"PLATINUM",52,41,0,1
7712,"PLATINUM",50,47,0,1
7713,"PLATINUM",74,75,0,1
7714,"PLATINUM",36,23,0,1
7715,"PLATINUM",69,59,0,1
7716,"PLATINUM",146,129,0,1
7717,"PLATINUM",117,118,0,1
7718,"PLATINUM",76,68,0,1
7719,"PLATINUM",71,65,0,1
7720,"PLATINUM",26,11,0,1
7721,"PLATINUM",61,51,0,1
7722,"PLATINUM",99,75,0,1
7723,"PLATINUM",29,12,0,1
7724,"PLATINUM",194,189,0,1
7725,"PLATINUM",122,121,0,1
7726,"PLATINUM",67,42,0,1
7727,"PLATINUM",30,19,0,1
7728,"PLATINUM",81,54,0,1
7729,"PLATINUM",93,83,0,1
7730,"PLATINUM",36,35,0,1
7731,"PLATINUM",116,110,0,1
7732,"PLATINUM",45,34,0,1
7733,"PLATINUM",122,115,0,1
7734,"PLATINUM",102,101,0,1
7735,"PLATINUM",90,89,0,1
